0,1,acquaintance,2
1028,1185,acquaintance,68
1028,1209,friend,3
1028,1267,acquaintance,59
1028,1287,family,37
1028,1291,acquaintance,47
1028,1305,friend,30
1028,1329,acquaintance,86
1028,1352,acquaintance,100
1028,1365,family,93
1028,1375,friend,80
1028,1376,family,54
1028,1377,family,68
1028,1420,acquaintance,13
1028,1449,acquaintance,16
1028,1467,family,93
1028,1471,family,31
1028,1491,acquaintance,33
1028,1509,colleague,27
1028,1516,acquaintance,39
1028,1520,colleague,55
1028,1522,colleague,74
1028,1523,acquaintance,19
1028,1532,family,21
1028,1559,friend,79
1028,1584,friend,22
1028,1589,colleague,28
1028,1597,friend,57
1028,1603,acquaintance,51
1028,1610,acquaintance,15
1028,1612,acquaintance,67
1028,1613,acquaintance,32
1028,1614,friend,21
1028,1617,acquaintance,15
1028,1632,colleague,99
1028,1663,acquaintance,59
1028,1700,colleague,48
1028,1714,colleague,63
1028,1718,colleague,27
1028,1730,friend,23
1028,1735,colleague,19
1028,1757,family,33
1028,1761,colleague,83
1028,1768,acquaintance,12
1028,1799,family,40
1028,1800,colleague,70
1028,1823,colleague,39
1028,1833,friend,93
1028,1835,family,79
1028,1867,colleague,80
1028,1886,family,46
1028,1888,family,6
1029,1056,friend,45
1029,1059,friend,89
1029,1074,acquaintance,85
1029,1078,acquaintance,90
1029,1084,acquaintance,6
1029,1086,colleague,37
1029,1153,family,66
1029,1160,friend,28
1029,1165,acquaintance,42
1029,1171,acquaintance,38
1029,1173,family,4
1029,1175,acquaintance,62
1029,1201,colleague,89
1029,1205,acquaintance,11
1029,1214,colleague,13
1029,1220,acquaintance,66
1029,1222,family,7
1029,1238,acquaintance,86
1029,1256,acquaintance,88
1029,1280,family,17
1029,1323,family,19
1029,1330,colleague,91
1029,1346,colleague,54
1029,1359,friend,58
1029,1377,colleague,100
1029,1391,colleague,27
1029,1409,friend,87
1029,1447,acquaintance,83
1029,1460,colleague,5
1029,1470,family,30
1029,1483,friend,1
1029,1487,colleague,82
1029,1513,family,57
1029,1519,acquaintance,61
1029,1535,acquaintance,96
1029,1537,acquaintance,43
1029,1551,friend,91
1029,1553,family,31
1029,1557,family,87
1029,1570,colleague,26
1029,1577,colleague,13
1029,1580,acquaintance,95
1029,1598,friend,28
1029,1600,acquaintance,53
1029,1604,friend,65
1029,1608,acquaintance,75
1029,1609,colleague,23
1029,1613,colleague,17
1029,1620,family,34
1029,1663,friend,16
1029,1669,colleague,3
1029,1675,colleague,34
1029,1687,family,91
1029,1688,friend,95
1029,1707,acquaintance,73
1029,1722,colleague,12
1029,1730,colleague,53
1029,1768,friend,96
1029,1772,colleague,55
1029,1774,colleague,72
1029,1804,colleague,52
1029,1813,colleague,42
1029,1835,friend,54
1029,1842,friend,32
1029,1843,family,84
1029,1856,colleague,47
1029,1861,colleague,21
1029,1898,friend,80
1029,1902,friend,99
1030,1043,friend,6
1030,1111,acquaintance,29
1030,1197,friend,94
1030,1237,friend,74
1030,1252,friend,42
1030,1254,family,97
1030,1368,friend,41
1030,1788,family,89
1031,1098,family,33
1031,1165,family,35
1031,1666,friend,46
1032,1066,acquaintance,8
1032,1067,family,66
1032,1081,family,6
1032,1086,family,88
1032,1099,colleague,84
1032,1102,friend,9
1032,1104,family,47
1032,1108,colleague,3
1032,1166,family,40
1032,1170,acquaintance,22
1032,1192,colleague,27
1032,1204,family,23
1032,1215,family,28
1032,1227,family,58
1032,1235,family,95
1032,1245,colleague,3
1032,1247,acquaintance,20
1032,1261,friend,82
1032,1273,colleague,59
1032,1277,acquaintance,92
1032,1281,friend,62
1032,1282,acquaintance,52
1032,1286,friend,41
1032,1303,acquaintance,76
1032,1309,acquaintance,99
1032,1316,colleague,36
1032,1324,family,69
1032,1373,friend,37
1032,1382,acquaintance,44
1032,1396,family,71
1032,1406,friend,70
1032,1427,acquaintance,59
1032,1429,acquaintance,3
1032,1454,acquaintance,72
1032,1473,acquaintance,68
1032,1489,colleague,36
1032,1495,friend,70
1032,1502,family,33
1032,1503,colleague,42
1032,1515,colleague,49
1032,1582,colleague,39
1032,1591,friend,73
1032,1595,colleague,56
1032,1638,colleague,26
1032,1649,acquaintance,51
1032,1661,colleague,32
1032,1704,colleague,13
1032,1706,acquaintance,18
1032,1729,colleague,11
1032,1732,acquaintance,47
1032,1742,friend,22
1032,1751,acquaintance,8
1032,1783,friend,15
1032,1786,colleague,6
1032,1812,acquaintance,78
1032,1820,colleague,48
1032,1824,family,6
1032,1828,friend,80
1032,1848,friend,55
1032,1850,colleague,35
1032,1871,family,30
1032,1893,family,66
1032,1894,friend,40
1032,1907,family,7
1033,1274,friend,34
1033,1307,acquaintance,61
1033,1325,colleague,50
1033,1360,colleague,29
1033,1433,family,67
1033,1511,colleague,42
1033,1567,colleague,76
1033,1615,friend,92
1033,1687,colleague,8
1033,1697,friend,71
1033,1698,colleague,81
1033,1806,acquaintance,91
1033,1908,family,50
1034,1283,colleague,17
1035,1037,colleague,99
1035,1070,acquaintance,15
1035,1109,friend,51
1035,1152,acquaintance,13
1035,1159,family,95
1035,1170,acquaintance,60
1035,1221,friend,91
1035,1228,acquaintance,80
1035,1246,colleague,90
1035,1296,colleague,63
1035,1412,family,33
1035,1472,family,70
1035,1496,family,84
1035,1500,acquaintance,56
1035,1525,colleague,56
1035,1529,friend,59
1035,1531,acquaintance,12
1035,1549,colleague,86
1035,1646,colleague,37
1035,1745,colleague,45
1035,1770,colleague,6
1035,1778,colleague,44
1036,1067,acquaintance,66
1036,1100,acquaintance,94
1036,1104,family,94
1036,1129,colleague,43
1036,1148,family,46
1036,1158,friend,95
1036,1192,acquaintance,46
1036,1204,acquaintance,78
1036,1221,colleague,100
1036,1227,colleague,25
1036,1229,family,99
1036,1231,acquaintance,17
1036,1235,friend,17
1036,1257,friend,20
1036,1277,friend,17
1036,1284,acquaintance,39
1036,1298,family,37
1036,1315,friend,54
1036,1322,acquaintance,71
1036,1345,family,11
1036,1350,colleague,22
1036,1381,friend,11
1036,1404,colleague,7
1036,1413,colleague,43
1036,1426,colleague,1
1036,1432,colleague,80
1036,1448,colleague,96
1036,1459,acquaintance,8
1036,1462,colleague,76
1036,1475,colleague,68
1036,1479,colleague,14
1036,1550,colleague,25
1036,1573,friend,93
1036,1576,family,31
1036,1583,family,67
1036,1592,acquaintance,42
1036,1596,acquaintance,92
1036,1647,colleague,34
1036,1655,acquaintance,55
1036,1680,colleague,88
1036,1691,acquaintance,82
1036,1715,family,84
1036,1783,acquaintance,59
1036,1841,colleague,56
1036,1857,acquaintance,86
1036,1859,colleague,77
1036,1862,family,32
1036,1872,friend,14
1036,1899,family,98
1037,1052,acquaintance,100
1037,1070,colleague,50
1037,1072,colleague,54
1037,1109,family,31
1037,1159,colleague,34
1037,1170,family,20
1037,1259,acquaintance,86
1037,1275,friend,6
1037,1296,colleague,66
1037,1299,acquaintance,54
1037,1338,colleague,5
1037,1412,friend,27
1037,1469,family,40
1037,1472,acquaintance,97
1037,1482,friend,87
1037,1504,colleague,61
1037,1525,colleague,55
1037,1529,family,57
1037,1536,friend,57
1037,1541,family,72
1037,1549,friend,94
1037,1630,colleague,65
1037,1650,friend,89
1037,1681,family,99
1037,1703,family,70
1037,1727,friend,64
1037,1770,colleague,73
1037,1855,family,52
1037,1876,acquaintance,3
1037,1904,friend,16
1038,1161,friend,61
1038,1518,family,73
1038,1861,acquaintance,62
1039,1040,acquaintance,91
1039,1107,family,94
1039,1160,friend,3
1039,1205,family,88
1039,1211,family,23
1039,1214,family,74
1039,1271,family,87
1039,1280,friend,1
1039,1331,colleague,71
1039,1359,acquaintance,2
1039,1388,colleague,86
1039,1391,colleague,10
1039,1447,acquaintance,60
1039,1551,acquaintance,15
1039,1608,acquaintance,97
1039,1619,colleague,96
1039,1707,friend,86
1039,1736,colleague,16
1039,1809,family,96
1039,1832,colleague,7
1039,1842,friend,71
1039,1864,friend,53
1039,1868,family,4
1039,1898,acquaintance,47
1040,1063,friend,70
1040,1069,colleague,62
1040,1078,colleague,29
1040,1083,friend,75
1040,1107,family,26
1040,1125,friend,44
1040,1132,colleague,31
1040,1153,family,12
1040,1163,acquaintance,34
1040,1199,family,85
1040,1238,friend,81
1040,1256,acquaintance,60
1040,1271,acquaintance,5
1040,1285,colleague,54
1040,1288,family,19
1040,1289,colleague,77
1040,1330,family,22
1040,1331,acquaintance,81
1040,1359,friend,57
1040,1370,acquaintance,40
1040,1380,colleague,2
1040,1390,friend,45
1040,1391,colleague,89
1040,1402,friend,47
1040,1409,friend,71
1040,1456,family,84
1040,1457,colleague,30
1040,1519,colleague,20
1040,1542,colleague,81
1040,1547,family,79
1040,1571,friend,84
1040,1584,acquaintance,79
1040,1589,friend,89
1040,1598,colleague,65
1040,1604,family,32
1040,1613,colleague,84
1040,1619,friend,13
1040,1622,friend,34
1040,1662,colleague,91
1040,1665,colleague,81
1040,1668,family,42
1040,1707,acquaintance,55
1040,1712,family,63
1040,1736,family,59
1040,1768,colleague,9
1040,1793,colleague,3
1040,1809,family,99
1040,1823,friend,93
1040,1832,acquaintance,49
1040,1849,acquaintance,12
1040,1864,colleague,60
1040,1868,acquaintance,57
1040,1879,family,55
1040,1898,acquaintance,92
1040,1900,friend,86
1040,1902,family,8
1041,1052,friend,28
1041,1070,colleague,4
1041,1072,family,13
1041,1109,colleague,57
1041,1121,family,48
1041,1131,family,44
1041,1139,acquaintance,17
1041,1169,colleague,98
1041,1189,acquaintance,100
1041,1213,colleague,41
1041,1226,friend,68
1041,1246,colleague,46
1041,1249,acquaintance,65
1041,1259,acquaintance,31
1041,1275,family,86
1041,1306,colleague,51
1041,1338,friend,100
1041,1348,friend,46
1041,1415,colleague,52
1041,1428,friend,48
1041,1469,family,63
1041,1472,family,69
1041,1482,family,78
1041,1496,friend,63
1041,1504,acquaintance,50
1041,1507,family,14
1041,1541,colleague,32
1041,1624,acquaintance,54
1041,1630,friend,19
1041,1681,colleague,29
1041,1703,family,92
1041,1709,friend,67
1041,1739,friend,28
1041,1748,family,31
1041,1756,colleague,29
1041,1770,acquaintance,50
1041,1815,family,3
1041,1831,acquaintance,11
1041,1869,acquaintance,23
1041,1876,colleague,79
1041,1904,colleague,20
1042,1051,acquaintance,30
1042,1052,acquaintance,95
1042,1167,family,14
1042,1225,colleague,27
1042,1299,acquaintance,32
1042,1338,friend,80
1042,1366,friend,68
1042,1536,acquaintance,100
1042,1634,family,95
1042,1686,family,56
1042,1831,family,43
1042,1876,acquaintance,63
1043,1045,acquaintance,3
1043,1111,family,17
1043,1197,acquaintance,61
1043,1368,acquaintance,10
1043,1384,acquaintance,95
1043,1788,family,27
1043,1889,acquaintance,94
1043,1896,acquaintance,83
1044,1100,friend,92
1044,1104,family,86
1044,1158,colleague,20
1044,1221,colleague,77
1044,1227,colleague,67
1044,1235,colleague,5
1044,1277,colleague,52
1044,1279,family,78
1044,1298,family,26
1044,1315,family,55
1044,1322,acquaintance,96
1044,1392,acquaintance,17
1044,1448,acquaintance,16
1044,1459,acquaintance,88
1044,1583,colleague,35
1044,1596,acquaintance,77
1044,1636,friend,5
1044,1680,acquaintance,48
1044,1715,acquaintance,34
1044,1857,friend,6
1044,1884,family,11
1045,1111,friend,87
1045,1197,family,29
1045,1337,colleague,62
1045,1360,friend,34
1045,1368,acquaintance,23
1045,1384,acquaintance,93
1045,1593,acquaintance,61
1045,1788,friend,19
1046,1194,family,30
1046,1586,acquaintance,25
1047,1076,friend,58
1047,1110,family,96
1047,1124,family,25
1047,1126,colleague,67
1047,1146,acquaintance,41
1047,1160,colleague,40
1047,1173,colleague,99
1047,1191,acquaintance,59
1047,1199,friend,33
1047,1222,family,82
1047,1239,acquaintance,57
1047,1243,acquaintance,31
1047,1267,acquaintance,55
1047,1290,acquaintance,71
1047,1323,friend,34
1047,1327,friend,86
1047,1330,acquaintance,41
1047,1352,friend,74
1047,1377,friend,46
1047,1389,colleague,51
1047,1407,colleague,78
1047,1420,acquaintance,41
1047,1471,acquaintance,40
1047,1509,friend,65
1047,1520,colleague,51
1047,1523,acquaintance,26
1047,1551,acquaintance,45
1047,1554,family,41
1047,1557,family,67
1047,1559,colleague,3
1047,1609,colleague,9
1047,1610,family,24
1047,1621,friend,76
1047,1622,colleague,90
1047,1626,family,12
1047,1663,acquaintance,96
1047,1669,acquaintance,65
1047,1675,friend,60
1047,1689,friend,2
1047,1721,acquaintance,66
1047,1730,colleague,93
1047,1734,colleague,22
1047,1753,colleague,32
1047,1757,acquaintance,90
1047,1768,acquaintance,41
1047,1800,acquaintance,92
1047,1804,friend,11
1047,1811,colleague,34
1047,1813,colleague,63
1047,1827,colleague,14
1047,1835,colleague,75
1047,1842,colleague,60
1047,1861,colleague,83
1047,1867,acquaintance,48
1047,1891,family,89
1047,1902,family,28
1047,1911,colleague,58
1048,1049,colleague,66
1048,1056,colleague,62
1048,1074,acquaintance,31
1048,1075,family,7
1048,1110,colleague,29
1048,1116,colleague,20
1048,1124,family,50
1048,1126,colleague,2
1048,1146,colleague,46
1048,1149,family,80
1048,1175,friend,90
1048,1182,friend,13
1048,1185,family,28
1048,1191,family,2
1048,1195,friend,41
1048,1209,acquaintance,13
1048,1230,acquaintance,92
1048,1265,family,80
1048,1269,family,51
1048,1287,colleague,29
1048,1290,family,70
1048,1305,friend,82
1048,1329,acquaintance,72
1048,1331,colleague,69
1048,1334,colleague,42
1048,1341,acquaintance,71
1048,1352,family,73
1048,1365,acquaintance,90
1048,1367,friend,18
1048,1376,colleague,9
1048,1377,acquaintance,93
1048,1391,colleague,36
1048,1393,acquaintance,3
1048,1399,friend,75
1048,1407,friend,81
1048,1409,acquaintance,18
1048,1416,acquaintance,59
1048,1420,friend,32
1048,1431,friend,16
1048,1449,friend,91
1048,1450,family,43
1048,1467,acquaintance,48
1048,1471,acquaintance,23
1048,1484,friend,60
1048,1485,acquaintance,97
1048,1509,acquaintance,99
1048,1513,colleague,81
1048,1519,family,49
1048,1522,friend,81
1048,1528,acquaintance,78
1048,1551,friend,99
1048,1553,acquaintance,37
1048,1554,colleague,64
1048,1557,acquaintance,39
1048,1559,colleague,3
1048,1563,acquaintance,77
1048,1570,friend,62
1048,1584,friend,17
1048,1589,friend,90
1048,1590,friend,15
1048,1608,friend,79
1048,1609,family,4
1048,1612,colleague,88
1048,1613,colleague,72
1048,1614,acquaintance,17
1048,1621,family,39
1048,1622,friend,76
1048,1637,acquaintance,88
1048,1659,colleague,100
1048,1663,acquaintance,71
1048,1669,colleague,25
1048,1675,colleague,19
1048,1685,acquaintance,62
1048,1688,family,29
1048,1717,friend,41
1048,1722,colleague,19
1048,1724,family,2
1048,1730,family,37
1048,1746,colleague,65
1048,1750,friend,57
1048,1753,acquaintance,100
1048,1754,friend,42
1048,1765,friend,62
1048,1768,colleague,93
1048,1782,friend,8
1048,1791,acquaintance,69
1048,1800,colleague,71
1048,1811,friend,55
1048,1813,friend,77
1048,1816,family,14
1048,1827,family,83
1048,1835,acquaintance,62
1048,1845,family,1
1048,1864,family,78
1048,1888,acquaintance,54
1049,1054,acquaintance,78
1049,1059,colleague,63
1049,1075,family,63
1049,1086,acquaintance,64
1049,1110,friend,17
1049,1112,acquaintance,8
1049,1116,friend,58
1049,1123,colleague,22
1049,1128,acquaintance,58
1049,1146,acquaintance,46
1049,1184,family,91
1049,1191,family,14
1049,1209,family,2
1049,1222,friend,87
1049,1230,acquaintance,36
1049,1242,friend,69
1049,1243,colleague,86
1049,1250,family,6
1049,1269,acquaintance,91
1049,1278,colleague,12
1049,1290,acquaintance,95
1049,1317,friend,53
1049,1329,acquaintance,50
1049,1340,friend,61
1049,1344,family,29
1049,1352,family,4
1049,1367,family,29
1049,1375,acquaintance,56
1049,1376,colleague,82
1049,1377,colleague,58
1049,1390,friend,55
1049,1391,acquaintance,66
1049,1393,acquaintance,51
1049,1399,acquaintance,26
1049,1407,colleague,78
1049,1416,friend,33
1049,1431,family,64
1049,1522,colleague,31
1049,1523,colleague,50
1049,1528,family,26
1049,1534,friend,41
1049,1554,family,33
1049,1557,friend,68
1049,1572,colleague,36
1049,1589,acquaintance,17
1049,1597,colleague,64
1049,1603,colleague,76
1049,1620,colleague,18
1049,1621,colleague,63
1049,1623,friend,75
1049,1644,colleague,66
1049,1653,acquaintance,81
1049,1659,colleague,85
1049,1688,friend,56
1049,1689,friend,81
1049,1721,family,80
1049,1724,family,29
1049,1730,family,87
1049,1737,acquaintance,50
1049,1746,friend,57
1049,1750,family,12
1049,1752,friend,20
1049,1754,colleague,87
1049,1800,family,57
1049,1813,family,33
1049,1816,friend,45
1049,1819,friend,33
1049,1827,family,59
1049,1845,friend,91
1049,1864,family,57
1049,1867,colleague,81
1049,1877,colleague,5
1049,1888,family,43
1050,1055,friend,100
1050,1266,acquaintance,51
1050,1328,acquaintance,92
1050,1441,colleague,12
1050,1544,family,89
1050,1564,acquaintance,65
1050,1585,colleague,31
1050,1779,family,73
1050,1822,friend,87
1050,1905,acquaintance,18
1051,1064,family,45
1051,1070,colleague,57
1051,1152,family,3
1051,1159,family,46
1051,1166,colleague,20
1051,1183,acquaintance,50
1051,1188,colleague,61
1051,1225,acquaintance,67
1051,1228,acquaintance,73
1051,1236,colleague,24
1051,1258,acquaintance,9
1051,1260,colleague,66
1051,1275,colleague,26
1051,1306,family,74
1051,1310,family,26
1051,1338,colleague,68
1051,1355,family,85
1051,1366,acquaintance,100
1051,1444,acquaintance,59
1051,1472,family,65
1051,1473,acquaintance,88
1051,1481,friend,8
1051,1496,acquaintance,30
1051,1500,acquaintance,86
1051,1525,colleague,66
1051,1536,family,42
1051,1569,acquaintance,3
1051,1584,colleague,83
1051,1630,acquaintance,81
1051,1686,acquaintance,70
1051,1699,family,85
1051,1703,friend,64
1051,1709,acquaintance,55
1051,1727,colleague,61
1051,1738,colleague,80
1051,1767,colleague,89
1051,1783,family,6
1051,1807,friend,80
1051,1876,acquaintance,51
1052,1070,colleague,57
1052,1106,colleague,54
1052,1109,friend,26
1052,1121,family,32
1052,1159,colleague,24
1052,1188,family,69
1052,1217,acquaintance,38
1052,1225,friend,99
1052,1226,family,62
1052,1247,colleague,73
1052,1259,friend,96
1052,1260,colleague,4
1052,1299,family,28
1052,1304,family,30
1052,1310,acquaintance,16
1052,1338,friend,53
1052,1343,friend,81
1052,1348,acquaintance,78
1052,1355,friend,96
1052,1366,family,68
1052,1408,acquaintance,58
1052,1428,friend,35
1052,1436,colleague,44
1052,1444,family,65
1052,1453,friend,31
1052,1472,friend,65
1052,1482,friend,53
1052,1496,friend,81
1052,1504,family,54
1052,1507,acquaintance,1
1052,1525,colleague,16
1052,1529,friend,40
1052,1536,friend,15
1052,1541,family,82
1052,1620,family,6
1052,1630,acquaintance,81
1052,1634,friend,81
1052,1681,colleague,11
1052,1686,family,35
1052,1699,colleague,4
1052,1725,family,87
1052,1727,acquaintance,29
1052,1738,family,46
1052,1770,acquaintance,95
1052,1807,colleague,76
1052,1818,acquaintance,59
1052,1876,friend,20
1052,1881,family,38
1052,1885,colleague,25
1052,1895,family,56
1052,1897,family,38
1053,1062,friend,78
1053,1138,friend,34
1053,1171,family,58
1053,1183,colleague,55
1053,1607,family,45
1053,1808,acquaintance,40
1053,1896,friend,17
1054,1059,acquaintance,95
1054,1075,colleague,92
1054,1086,acquaintance,33
1054,1092,friend,18
1054,1110,family,33
1054,1128,acquaintance,17
1054,1209,acquaintance,14
1054,1242,colleague,74
1054,1250,family,31
1054,1278,colleague,4
1054,1293,family,93
1054,1344,family,63
1054,1367,acquaintance,31
1054,1375,friend,74
1054,1376,friend,64
1054,1390,acquaintance,67
1054,1416,acquaintance,52
